3,11,30,7,5,19,19,6,32.0,30,3.8336117267608643
3,10,26,7,9,17,20,3,28.5,25,5.820823907852173
-----
10,12,4,2,8,24,13,22,11.5,9,1.0733058452606201
12,12,2,3,6,24,15,21,18.5,14,1.3821749687194824
8,14,2,0,9,22,12,21,12.0,12,0.9929060935974121
12,11,5,4,6,26,14,24,14.0,14,0.9449758529663086
11,14,2,3,9,25,11,23,0.0,1,60.0
11,13,5,4,6,22,13,20,12.0,10,0.8676841259002686
11,14,5,0,9,25,14,22,0.0,1,60.0
11,13,5,4,9,23,11,20,10.0,11,0.8407249450683594
12,13,6,4,10,24,14,23,11.0,12,0.8218460083007812
11,10,4,1,6,25,13,21,13.5,12,1.007347822189331
11,11,5,0,6,25,13,21,14.0,11,0.9006850719451904
12,14,2,0,8,23,14,22,15.5,13,1.2077138423919678
9,10,5,0,6,22,12,22,11.0,10,0.7350752353668213
8,10,5,0,9,25,11,22,0.0,1,60.0
9,12,4,1,6,25,14,23,14.0,13,1.152162790298462
12,14,5,4,10,26,11,20,15.0,13,1.2050843238830566
10,10,2,4,6,24,15,21,14.0,12,1.064598798751831
11,14,5,0,6,25,11,21,14.5,11,1.1199920177459717
9,13,5,3,9,23,15,23,11.0,10,0.8038971424102783
12,11,5,3,6,26,13,21,13.5,12,0.9584078788757324
10,10,2,1,7,24,15,22,13.5,11,0.9493148326873779
-----
11,31,31,11,13,22,27,5,36.5,30,2.6889190673828125
10,31,31,11,14,24,28,7,36.0,29,2.562188148498535
9,31,30,10,14,24,28,7,37.5,31,2.711022138595581
9,31,31,12,11,23,28,4,39.5,32,3.0190577507019043
13,29,29,13,11,20,29,6,33.0,25,2.3308680057525635
11,31,29,13,14,22,26,4,34.0,31,2.4667510986328125
12,31,31,10,15,23,26,5,35.5,29,2.3944358825683594
11,30,31,11,12,21,27,4,36.5,28,3.0427958965301514
13,29,30,13,13,23,28,4,34.5,29,2.6620900630950928
10,31,31,9,15,24,25,6,35.5,27,3.0579910278320312
10,31,30,12,12,21,25,7,33.0,28,2.6918251514434814
13,31,31,9,12,24,27,4,39.5,31,2.7055752277374268
11,29,31,13,11,21,29,3,36.0,27,2.1931979656219482
9,29,31,10,15,21,29,6,35.0,26,2.249560832977295
11,29,31,13,11,20,29,3,35.5,27,2.4886488914489746
11,29,31,13,14,20,25,5,31.0,27,2.2311012744903564
13,30,29,13,14,23,28,7,31.5,28,1.9270849227905273
11,29,31,11,15,21,28,7,32.5,27,2.436462163925171
13,31,30,12,13,20,29,6,33.0,27,2.161673069000244
12,29,31,10,12,24,25,7,34.0,29,2.3576011657714844
9,31,31,12,13,24,29,4,38.5,29,2.680398941040039
-----
10,28,3,16,15,16,12,22,17.0,17,1.6220147609710693
10,27,4,14,13,16,14,20,15.0,17,1.400841236114502
9,29,2,16,13,18,12,21,18.0,16,7.355997323989868
11,29,5,17,13,16,14,23,17.0,17,1.6727321147918701
11,30,1,16,17,18,11,23,19.5,16,1.6419880390167236
9,29,1,14,15,17,13,23,21.5,20,9.334011316299438
12,28,1,16,16,17,13,22,25.5,21,18.655707836151123
12,27,3,15,16,16,12,21,16.0,16,1.3379788398742676
11,28,1,15,17,17,13,20,17.0,18,1.506270170211792
8,30,2,15,14,15,12,21,19.5,17,6.729471206665039
8,29,5,16,13,16,14,22,15.5,17,1.3846311569213867
12,27,1,15,13,14,12,20,18.0,17,1.4626660346984863
12,28,2,14,15,17,11,20,16.5,17,1.3852221965789795
9,27,5,16,15,14,13,22,17.5,18,1.3940479755401611
11,28,5,15,17,17,13,23,19.5,20,1.6620728969573975
11,27,2,16,16,15,13,20,16.0,17,1.3253591060638428
10,29,3,15,16,14,12,24,25.5,23,4.669700860977173
11,28,4,17,16,16,13,23,16.0,16,1.2409420013427734
8,28,4,14,14,16,10,23,19.5,17,4.3388659954071045
10,30,3,14,14,15,13,23,23.0,21,4.6715991497039795
12,27,3,14,16,15,10,23,19.0,16,1.3700628280639648
-----
21,8,29,27,22,20,23,11,23.5,12,16.204434871673584
22,7,30,28,23,19,22,12,25.5,13,12.385133981704712
23,7,28,29,20,18,25,12,22.0,13,4.409611940383911
19,10,28,28,22,19,24,13,19.5,15,4.813781023025513
22,6,31,25,23,20,24,9,30.0,14,16.27676510810852
20,7,30,28,21,19,25,9,27.5,11,12.255961894989014
22,8,31,25,20,19,25,11,27.5,12,14.675136089324951
20,7,29,29,20,19,21,10,26.5,18,16.819215059280396
21,6,30,26,23,20,25,10,26.5,11,13.466822147369385
23,7,28,28,24,18,22,12,22.0,13,4.035423994064331
23,7,30,28,22,19,24,13,26.0,13,12.800153017044067
19,10,30,25,22,22,21,12,25.5,10,12.109961032867432
21,10,31,27,20,21,25,11,28.0,13,14.851568222045898
21,7,31,27,24,18,23,10,26.5,13,17.273414850234985
22,8,27,26,20,20,25,9,21.5,16,1.5543768405914307
22,8,30,27,21,21,25,11,25.5,11,12.32627010345459
22,6,27,26,23,18,25,11,19.0,14,1.6164729595184326
19,8,31,26,24,18,24,9,28.5,16,15.72484302520752
22,8,28,28,20,21,22,12,22.5,16,4.108805894851685
20,6,28,28,20,18,23,12,21.5,15,4.179127931594849
20,7,29,25,22,19,23,9,25.0,12,18.335663080215454
-----
2,1,29,26,8,0,12,3,34.5,45,20.385385990142822
0,2,29,28,10,0,13,3,35.5,45,18.555743932724
4,1,28,24,8,0,13,3,29.5,45,5.667896747589111
4,0,27,26,9,1,13,2,30.0,46,3.0044748783111572
0,3,30,26,8,0,11,4,35.0,45,13.807428121566772
1,0,28,24,6,0,11,4,32.0,48,6.620906829833984
1,3,31,27,7,0,14,1,36.0,43,13.852221965789795
1,2,28,24,8,0,14,2,30.5,46,6.826265096664429
4,2,31,25,9,0,14,4,35.5,43,14.235072135925293
1,2,29,27,9,2,11,5,34.0,44,21.827274084091187
3,0,29,27,7,0,12,2,35.0,46,23.664069890975952
2,0,28,24,9,0,12,2,29.5,46,6.515642881393433
0,0,29,28,7,0,13,1,37.0,49,21.376903772354126
4,3,27,24,7,0,14,1,28.0,40,2.852297067642212
3,1,30,26,10,0,13,4,34.5,44,15.144963264465332
1,3,30,25,7,1,11,5,35.5,45,13.653084993362427
0,3,27,24,9,1,13,5,30.0,42,2.8199679851531982
3,0,31,25,7,0,11,1,35.0,47,12.935236930847168
2,3,28,24,10,0,11,5,28.5,44,5.811101913452148
3,1,30,27,10,0,11,2,33.0,45,15.539204835891724
1,3,31,26,7,0,10,3,34.5,46,13.807046890258789
-----
24,6,20,29,19,2,3,1,24.0,27,1.6881153583526611
25,5,21,29,21,2,5,0,28.0,32,2.3258471488952637
23,7,19,29,19,4,5,0,24.0,29,2.327401876449585
24,5,18,31,17,3,5,1,29.0,34,3.697580099105835
26,4,20,31,21,2,5,1,27.0,33,1.9647419452667236
24,4,18,27,19,3,4,2,29.5,33,3.4230880737304688
26,7,18,28,17,2,1,3,32.0,33,3.4505810737609863
23,6,22,28,20,3,1,0,26.5,25,1.883368968963623
25,7,22,31,20,1,1,3,32.0,26,2.1943230628967285
23,5,19,27,17,1,1,3,29.0,30,2.225858211517334
26,7,18,31,17,3,1,3,33.0,34,3.690743923187256
25,7,21,31,17,4,5,2,27.0,31,2.286505937576294
26,7,18,28,19,0,1,1,29.0,33,3.424875020980835
23,7,21,29,20,3,1,2,29.0,30,2.0928478240966797
25,7,19,27,21,3,3,0,26.5,30,2.250539779663086
22,8,18,31,19,0,4,0,26.0,29,3.322510004043579
26,6,20,28,21,2,4,0,24.5,28,1.6655268669128418
22,4,18,27,19,0,2,0,27.0,30,3.0894417762756348
22,6,22,28,20,3,5,0,24.0,24,1.7089040279388428
22,8,22,28,17,1,1,3,27.0,22,1.7091917991638184
22,4,20,27,17,1,4,1,21.0,24,1.376654863357544
-----
16,14,18,11,29,15,28,28,11.5,12,4.758152961730957
14,14,20,12,31,16,29,29,16.5,14,14.483433246612549
15,13,17,9,30,14,26,28,15.0,17,1.1758322715759277
17,12,20,9,28,15,27,26,11.0,13,0.8157031536102295
15,16,17,9,27,17,30,27,16.0,14,30.762569904327393
16,16,18,10,30,15,26,29,14.0,16,1.133997917175293
18,16,20,9,31,16,26,28,14.0,15,3.607774019241333
14,14,19,9,27,15,28,29,14.5,13,9.720607042312622
18,15,17,11,29,17,28,27,11.0,11,24.211576223373413
18,13,20,9,30,14,26,27,12.5,15,1.0353889465332031
15,13,17,9,30,14,29,29,18.0,17,50.84234595298767
16,16,19,9,28,15,30,28,17.5,15,11.351881980895996
18,16,17,11,27,15,30,30,17.0,13,12.18507719039917
16,16,20,13,29,14,29,27,14.0,13,6.632995843887329
17,16,18,9,31,16,28,27,13.0,12,3.180015802383423
17,15,18,10,28,17,29,29,14.5,11,13.555985927581787
15,13,18,10,30,15,26,29,14.0,16,1.0444931983947754
17,14,17,11,31,13,29,30,15.0,18,9.349321126937866
15,14,20,9,29,16,30,26,14.5,13,6.564320087432861
17,15,18,12,29,17,28,29,11.5,13,3.2774930000305176
17,14,19,9,27,13,28,27,13.0,14,3.087937116622925
-----
19,29,8,18,20,15,29,25,23.5,23,5.3107569217681885
18,31,6,20,18,17,31,23,26.0,28,1.608992099761963
20,28,9,16,21,16,31,25,29.0,24,5.7661292552948
17,31,10,17,20,16,28,27,24.0,23,3.9729299545288086
18,27,9,17,18,13,30,27,28.5,22,11.847294330596924
18,27,6,16,21,15,31,25,31.5,28,5.894037246704102
20,31,9,19,19,14,27,24,21.5,23,1.2931582927703857
21,29,7,18,18,16,30,26,23.5,24,1.418412685394287
20,28,10,16,18,17,29,26,21.0,21,1.288910150527954
19,31,8,16,20,14,27,24,22.5,26,1.4372553825378418
20,28,10,16,22,16,31,23,19.0,22,1.2022690773010254
20,31,10,19,21,14,30,27,27.0,22,4.440644025802612
21,30,8,19,18,17,29,26,22.0,21,1.3578100204467773
18,30,9,19,21,16,30,25,24.0,20,4.4318859577178955
18,30,10,18,21,14,29,27,23.5,23,5.709920167922974
20,30,8,16,20,13,27,26,24.0,26,1.4986438751220703
19,27,9,20,20,16,31,26,25.0,18,5.4730517864227295
18,29,6,19,20,14,27,26,23.5,25,1.432384967803955
21,27,9,19,18,17,29,26,20.0,20,1.1596260070800781
21,31,9,19,21,17,29,27,21.0,21,1.3089189529418945
18,27,6,20,21,15,28,24,21.5,22,3.8031210899353027
-----
5,13,20,8,6,7,17,27,31.5,33,4.649661064147949
6,11,19,10,7,5,18,27,27.5,34,2.795400857925415
6,11,21,10,8,5,19,27,26.5,32,2.037444829940796
4,12,22,7,6,9,19,27,31.0,32,2.3655359745025635
7,14,20,7,8,8,18,27,27.5,28,2.739453077316284
7,12,19,10,7,9,17,26,24.5,28,3.083942174911499
5,12,18,7,8,5,18,29,33.0,36,2.9862220287323
3,15,22,9,8,9,15,29,34.0,30,3.1265478134155273
3,12,22,8,8,9,17,28,31.5,31,3.4366350173950195
3,14,20,9,8,5,15,29,34.5,35,3.795621156692505
7,14,21,6,7,9,16,25,25.5,26,5.708827972412109
3,11,21,10,7,9,17,25,27.5,29,3.090143918991089
6,14,18,7,5,7,16,28,28.5,33,31.54277515411377
3,11,21,8,5,5,17,25,32.5,35,23.09738302230835
5,12,22,9,7,6,17,28,14.5,16,60.0
7,12,22,6,7,7,17,28,31.0,28,9.759597063064575
4,11,20,9,4,9,15,26,29.0,33,6.149539947509766
3,12,21,10,5,6,16,26,31.5,33,9.946975231170654
6,12,22,10,8,8,19,27,26.0,30,2.0081331729888916
6,13,19,7,8,5,15,29,32.0,32,2.868636131286621
5,14,22,7,7,6,16,28,33.5,34,6.572643041610718
-----
27,24,9,12,25,17,31,28,32.5,27,31.534446954727173
29,22,11,10,23,19,29,29,24.0,28,1.9406239986419678
25,22,10,10,26,17,31,27,28.0,26,6.813325643539429
25,24,9,10,25,15,29,27,28.0,28,18.53263211250305
26,23,10,13,23,19,31,26,23.5,27,2.197446823120117
26,24,7,11,26,17,31,30,33.0,34,5.940099000930786
27,26,7,10,27,15,30,26,35.0,41,12.275880813598633
26,23,11,12,24,18,31,28,30.5,28,6.136491060256958
29,25,11,10,26,19,30,30,378.0,39,60.0
29,22,11,13,23,15,31,29,31.5,19,11.414277076721191
26,24,9,11,25,18,31,29,32.5,29,5.962913990020752
26,24,8,10,26,17,31,27,29.5,29,5.610559940338135
28,22,9,11,25,16,29,28,30.0,27,15.708492994308472
25,26,10,14,27,16,31,30,27.5,27,10.622083187103271
26,25,8,13,25,15,31,27,31.0,25,11.336121797561646
26,26,9,11,24,18,31,27,31.0,30,5.809148073196411
28,24,11,10,23,17,30,26,28.5,24,4.613007068634033
26,23,7,14,27,17,30,28,28.0,30,4.925029754638672
25,22,7,12,26,16,31,27,33.0,34,12.274805068969727
26,25,7,12,27,16,31,27,34.5,38,12.42797303199768
26,26,7,11,23,16,31,26,37.0,38,6.189195156097412
-----
24,19,1,3,2,28,25,21,40.5,35,3.0768048763275146
26,19,2,2,0,29,25,23,38.0,33,2.4155421257019043
23,19,0,1,4,30,25,20,41.0,34,6.841642379760742
26,19,1,5,3,30,26,22,38.0,34,2.466125011444092
26,19,0,4,1,30,27,20,40.5,32,5.8171210289001465
26,19,3,5,3,28,23,22,33.5,31,2.1797518730163574
23,20,0,2,0,29,23,22,38.5,32,3.2240960597991943
23,17,0,5,1,29,27,20,39.0,31,5.515033006668091
26,20,0,3,1,28,23,23,38.0,32,2.535233974456787
24,17,1,5,2,27,26,19,35.5,30,2.6743319034576416
22,19,0,1,4,28,27,20,39.5,36,4.543788909912109
26,20,2,5,1,29,26,20,38.5,31,4.950128078460693
25,18,1,2,2,30,23,22,37.5,33,2.5480899810791016
26,20,1,4,2,29,25,23,36.0,32,2.3029510974884033
24,18,0,5,3,26,26,22,35.0,30,2.6448850631713867
23,18,2,2,4,30,25,22,37.0,33,2.964961051940918
22,18,3,4,1,29,25,22,35.0,33,3.0712859630584717
25,20,0,5,1,28,23,19,38.5,34,2.7733590602874756
22,20,1,1,3,28,23,19,35.5,29,2.760701894760132
23,19,0,4,3,28,25,22,36.0,32,2.7910919189453125
22,18,0,1,0,26,26,20,39.5,33,5.119884014129639
-----
18,30,6,11,21,5,21,29,32.5,31,2.569660186767578
20,31,7,10,19,3,22,30,37.0,37,2.8816728591918945
20,29,4,12,23,5,20,29,30.0,31,1.9787697792053223
16,30,7,9,23,4,21,30,36.0,35,2.726146697998047
16,31,4,12,19,5,20,30,29.5,31,2.0351932048797607
17,31,4,11,19,3,20,28,31.5,34,2.237591028213501
16,28,7,12,19,6,21,28,31.5,31,2.3392529487609863
18,29,4,9,22,7,23,31,35.5,38,3.6254191398620605
16,30,7,10,20,5,23,27,32.0,33,2.3682260513305664
19,31,7,10,20,4,19,27,34.5,35,3.573500871658325
18,28,4,9,19,4,20,31,31.5,33,1.9872970581054688
18,31,5,10,23,6,19,27,34.5,35,3.9614667892456055
16,28,4,9,20,6,19,30,33.0,33,3.541412830352783
19,31,7,10,21,7,21,30,33.0,33,2.6934468746185303
19,31,7,12,21,6,20,29,28.5,31,1.911412000656128
16,31,7,12,21,7,21,30,32.5,33,2.239283800125122
18,31,4,10,20,7,22,31,34.5,35,2.5348527431488037
18,31,7,11,21,3,21,30,36.0,35,2.840169906616211
20,28,4,9,20,3,20,27,30.5,35,2.071011781692505
20,31,4,11,19,3,23,31,32.0,33,60.0
18,28,6,12,22,4,20,29,32.5,27,2.9144339561462402
-----
6,5,11,22,26,11,1,9,26.5,22,2.004765033721924
8,7,9,21,27,12,2,8,27.0,18,4.110355854034424
6,7,10,20,27,9,3,11,25.5,19,2.4531707763671875
5,4,9,20,27,13,1,11,29.0,23,2.866147756576538
8,6,9,20,27,10,1,8,26.5,18,4.183260917663574
5,3,12,21,24,11,0,8,30.0,24,2.1879048347473145
8,5,12,20,27,10,1,7,28.0,24,2.5503087043762207
8,4,12,20,24,13,2,7,25.0,22,1.6592960357666016
5,4,11,20,27,13,2,11,28.5,25,2.573975086212158
5,3,11,23,26,9,0,8,30.5,27,2.714973211288452
5,3,12,21,25,9,2,9,27.0,24,1.610651969909668
5,7,13,24,25,10,0,8,30.0,24,2.8786580562591553
4,7,9,23,28,13,3,7,22.0,23,60.0
4,7,10,23,26,13,0,10,28.5,20,2.3933980464935303
5,5,13,24,26,13,3,8,29.5,27,2.2769668102264404
4,3,10,24,24,13,3,7,28.0,29,1.892401933670044
6,6,12,20,26,13,0,9,27.0,22,1.9868872165679932
4,7,10,23,26,9,0,10,27.5,24,8.000174045562744
4,5,11,20,28,12,0,9,28.5,21,50.629127979278564
4,7,12,22,27,13,0,10,30.5,26,2.315325975418091
5,6,13,21,24,11,0,9,26.5,22,1.788802146911621
-----
11,10,20,20,6,6,13,24,22.0,25,1.5635039806365967
12,12,18,20,7,8,13,23,18.5,19,1.3636260032653809
9,9,21,18,4,8,12,22,22.5,23,9.951256036758423
9,11,22,18,4,5,15,24,6.0,7,60.0
11,8,18,18,8,7,12,25,21.5,26,1.6934702396392822
10,9,20,19,4,7,11,25,24.5,27,5.023421049118042
9,11,20,18,8,4,12,25,23.5,26,1.6639411449432373
10,9,22,21,6,4,14,22,26.0,27,51.365090131759644
9,11,18,20,6,7,14,22,22.5,23,1.9640629291534424
9,11,19,19,7,7,12,25,22.5,26,1.7596101760864258
10,11,22,18,6,5,14,24,24.0,27,2.100773811340332
9,12,20,18,4,5,13,26,23.5,24,1.8343539237976074
10,12,21,18,5,5,15,22,20.0,18,60.0
9,8,22,19,5,5,12,24,27.0,29,2.69862699508667
10,11,19,20,4,6,14,24,24.0,25,2.3987772464752197
10,9,18,21,8,7,13,26,23.0,23,1.6491000652313232
9,11,20,22,6,4,11,23,23.0,24,1.6343951225280762
10,10,22,20,8,8,14,26,24.0,24,1.881438970565796
9,10,21,18,5,4,14,22,24.5,28,2.0390310287475586
13,12,21,19,8,7,11,25,21.0,23,6.491865158081055
10,11,20,19,5,6,15,22,24.0,26,2.8680479526519775
-----
19,2,27,8,11,4,3,22,25.0,31,13.442116975784302
21,0,28,8,12,3,3,20,26.5,33,12.809377193450928
19,1,29,7,13,3,3,23,27.0,33,12.802290916442871
19,3,27,9,10,4,2,24,16.0,17,60.0
20,1,29,7,13,3,1,22,20.0,18,60.0
21,0,25,6,10,6,3,23,23.0,26,2.6233327388763428
20,2,27,10,12,3,3,20,24.5,31,11.301577091217041
20,1,27,9,11,2,5,20,22.5,27,1.9383506774902344
17,1,25,9,13,4,4,21,24.0,30,2.401252269744873
17,1,26,9,9,3,3,23,25.5,32,11.701488971710205
18,4,25,9,10,6,3,24,23.5,30,11.537376165390015
18,3,28,9,10,5,1,20,16.5,17,60.0
21,1,27,9,12,6,2,22,17.5,13,60.0
18,3,29,6,12,3,4,20,23.5,27,2.170361042022705
21,1,29,6,13,3,5,21,24.5,30,2.157181739807129
20,4,28,9,13,3,2,24,17.0,18,60.0
17,3,27,7,11,5,3,20,23.5,24,2.876940965652466
17,1,29,6,10,3,1,22,19.0,20,60.0
17,1,27,7,9,6,1,20,27.0,25,10.627923011779785
20,2,29,6,11,5,5,21,21.5,26,2.1163387298583984
20,1,27,7,13,3,3,24,27.0,34,17.41420292854309
-----
8,24,2,14,2,30,17,15,25.0,26,3.252318859100342
6,22,2,16,2,31,18,15,28.0,27,13.507455825805664
6,24,0,14,0,30,16,17,27.5,23,16.23093605041504
8,23,1,15,2,31,15,14,26.5,23,3.2042720317840576
9,22,1,13,1,29,17,14,27.0,24,2.524290084838867
6,25,2,13,3,30,18,13,30.0,30,8.680652141571045
8,23,2,15,3,31,16,14,31.0,24,10.230318069458008
7,22,2,15,4,28,19,14,27.5,28,9.444199323654175
8,23,4,16,1,29,18,17,24.0,23,2.5351529121398926
9,22,4,15,4,30,19,15,24.0,25,2.623478889465332
10,24,0,12,0,30,16,15,29.5,24,3.8143770694732666
9,25,2,15,0,29,15,17,0.0,1,60.0
10,22,4,12,3,28,18,15,25.0,24,1.9748890399932861
10,23,4,13,2,29,19,14,27.0,27,2.040724039077759
7,24,0,15,1,28,17,16,24.0,24,2.343334913253784
7,25,2,13,3,31,18,16,28.5,27,7.535637140274048
10,26,0,12,4,28,19,14,30.5,30,2.4899158477783203
7,24,0,12,3,30,16,17,30.5,28,19.118255853652954
9,23,3,15,0,28,15,13,25.0,23,2.931436061859131
9,23,3,12,3,28,16,14,25.0,23,2.1425271034240723
10,24,0,12,3,31,16,17,33.5,26,19.678383827209473
-----
21,27,13,28,30,22,24,28,11.5,10,0.7863459587097168
19,29,12,27,29,20,22,28,13.0,12,0.958855152130127
20,28,12,26,31,20,25,29,0.0,1,60.0
21,29,11,29,31,20,25,27,14.5,14,0.8907010555267334
20,29,12,29,28,22,25,29,12.0,10,0.670875072479248
21,28,15,30,29,22,23,26,9.0,8,0.5455381870269775
22,29,14,27,31,20,23,27,0.0,1,60.0
21,28,11,29,31,23,22,30,16.5,16,1.1193902492523193
20,25,15,29,28,22,26,28,11.5,10,0.8322451114654541
21,25,11,30,29,22,26,26,11.0,13,0.8362622261047363
19,29,15,30,31,20,23,30,0.0,1,60.0
22,29,15,27,31,21,24,26,11.5,12,0.7130980491638184
19,27,12,29,31,23,26,30,12.5,12,0.9514188766479492
22,25,14,26,28,22,23,28,10.0,10,0.6780400276184082
22,28,13,26,31,20,24,27,0.0,1,60.0
22,25,12,29,31,20,23,27,14.5,13,1.0080311298370361
22,25,11,29,31,21,22,26,14.5,13,1.0211310386657715
21,29,14,30,31,23,22,26,11.0,10,1.1074581146240234
19,26,15,27,28,20,23,27,8.5,6,0.8536050319671631
22,28,11,30,29,21,22,26,13.5,14,1.2365789413452148
20,27,12,28,31,23,26,27,11.0,10,1.0142688751220703
-----
19,8,5,25,20,3,3,30,37.5,29,4.202744007110596
18,10,7,25,20,5,5,31,30.5,27,60.0
21,9,6,27,19,4,5,31,35.0,24,60.0
19,9,6,26,22,5,2,31,40.0,26,3.254014015197754
20,8,3,25,22,1,2,28,40.5,31,2.926520824432373
21,7,6,26,19,5,1,29,45.0,31,55.64406394958496
19,9,5,27,19,4,5,30,30.0,28,60.0
21,7,3,23,19,4,4,31,32.0,20,60.0
21,8,6,25,19,1,1,31,30.0,13,60.0
21,9,7,24,20,4,1,28,36.0,11,2.251952886581421
18,9,4,27,18,5,3,28,40.0,27,13.107308149337769
19,10,6,24,21,5,3,29,34.5,28,2.3072712421417236
21,6,5,26,21,5,1,31,41.0,34,2.6896350383758545
21,6,6,26,22,1,2,28,41.0,33,2.7129099369049072
17,9,6,27,18,5,3,31,42.0,31,13.001825094223022
18,9,5,26,19,1,2,28,30.5,27,60.0
19,10,5,24,20,1,1,29,37.5,18,2.6248910427093506
17,8,6,26,19,4,2,31,29.0,28,60.0
20,6,3,26,19,4,1,31,48.0,32,35.61000084877014
21,8,3,25,20,5,1,30,39.5,32,2.9050920009613037
